logging,optimal,uniform,greedy,online,regression-based (single),IS-based (single),hybrid (single),IS-based (dso),hybrid (fixed-action),target_value,random_state
-0.08830492943525314,0.6670823693275452,-0.11101143807172775,-0.05232653021812439,0.43284571170806885,-0.03733216971158981,-0.0036371813621371984,-0.06388694792985916,0.11830545961856842,-0.06908418238162994,500,0
-0.05276118218898773,0.6743390560150146,-0.0806889683008194,-0.009443105198442936,0.46357807517051697,-0.14481884241104126,0.028136465698480606,-0.01587137207388878,0.18789935111999512,0.00149385049007833,500,1
0.01959230564534664,0.5619956851005554,-0.005370363127440214,-0.00235264771617949,0.3939528465270996,0.01409744843840599,0.05824613571166992,0.05700162798166275,0.11671780794858932,-0.0012782252160832286,500,2
-0.08067379146814346,0.5320913791656494,-0.11499321460723877,-0.1523483544588089,0.291538268327713,-0.12526580691337585,0.009357534348964691,-0.09319247305393219,0.1041557639837265,-0.16924937069416046,500,3
-0.3340964615345001,0.5093204379081726,-0.35466185212135315,-0.34934714436531067,0.21574601531028748,-0.3313448429107666,-0.24567419290542603,-0.3326707184314728,-0.12893298268318176,-0.34248852729797363,500,4
0.23719967901706696,1.0678539276123047,0.1872512698173523,0.1354093998670578,0.7995331287384033,0.1539953052997589,0.30196020007133484,0.16642677783966064,0.38472652435302734,0.0934697762131691,500,5
0.3874722123146057,1.2148559093475342,0.3638601005077362,0.3245861232280731,0.9875794649124146,0.48306816816329956,0.43935850262641907,0.4659647047519684,0.5065142512321472,0.3200111389160156,500,6
0.204691082239151,0.8938780426979065,0.1893652230501175,0.15344777703285217,0.7023457288742065,0.1571936309337616,0.2604738473892212,0.15351547300815582,0.3603024482727051,0.17046885192394257,500,7
-0.05951666831970215,0.7653523683547974,-0.07846177369356155,-0.08980775624513626,0.5238300561904907,-0.08031191676855087,0.03815532103180885,-0.10432887077331543,0.23810067772865295,-0.09295748174190521,500,8
0.08178146183490753,0.905837893486023,0.029331810772418976,0.0386270247399807,0.6470776200294495,0.04024523124098778,0.18993689119815826,0.024157125502824783,0.1613498330116272,0.03396657109260559,500,9
0.10740633308887482,0.8783528208732605,0.053708795458078384,0.07915151119232178,0.7366905212402344,0.18345582485198975,0.1844901293516159,0.07480201125144958,0.36547020077705383,0.07163658738136292,500,10
0.010356065817177296,0.6828612089157104,-0.005280772224068642,0.006666810717433691,0.45811963081359863,0.01673155091702938,0.09527333080768585,0.055314477533102036,0.1579759418964386,0.0006046370835974813,500,11
0.02374616637825966,0.6324869990348816,-0.030536623671650887,-0.05932212993502617,0.4535645544528961,0.01535469014197588,0.0739533081650734,-0.009800560772418976,0.08841709792613983,-0.04414203017950058,500,12
0.11164744943380356,0.8352537155151367,0.08475040644407272,0.10860900580883026,0.6563622355461121,0.08072439581155777,0.18114778399467468,0.005584183614701033,0.24944289028644562,0.1067562848329544,500,13
-0.11300148069858551,0.6685256958007812,-0.1413545459508896,-0.07984771579504013,0.45218729972839355,-0.0627966821193695,-0.076483815908432,-0.1603470891714096,0.10129547864198685,-0.026530101895332336,500,14
-0.13530021905899048,0.5960448980331421,-0.16487939655780792,-0.23646330833435059,0.35881903767585754,-0.09874654561281204,-0.02768733538687229,-0.1687263548374176,-0.0038356881123036146,-0.27312764525413513,500,15
0.10294150561094284,0.8343201875686646,0.07363608479499817,0.05266831815242767,0.5857208967208862,0.06527389585971832,0.19815409183502197,0.16138231754302979,0.2814793586730957,0.08631986379623413,500,16
0.23736128211021423,0.839240550994873,0.18761250376701355,0.19715163111686707,0.6179541945457458,0.19402971863746643,0.294196218252182,0.19260148704051971,0.318147212266922,0.2258336842060089,500,17
0.27143844962120056,1.1449111700057983,0.26613083481788635,0.31631267070770264,0.9080763459205627,0.145217165350914,0.37093600630760193,0.13134260475635529,0.5268383026123047,0.2999086081981659,500,18
0.13401757180690765,1.0326132774353027,0.09650284051895142,0.10936105996370316,0.6909921765327454,0.05866148695349693,0.22555606067180634,0.11995068192481995,0.39282774925231934,0.09675369411706924,500,19
-0.08830492943525314,0.6670823693275452,-0.11101143807172775,-0.11326058208942413,0.43284571170806885,-0.10291940718889236,-0.026482021436095238,-0.06242963299155235,0.15224577486515045,-0.07618539035320282,1000,0
-0.05276118218898773,0.6743390560150146,-0.0806889683008194,-0.04949085786938667,0.46357807517051697,-0.005166504066437483,0.022357886657118797,0.017257222905755043,0.16683241724967957,-0.06838423758745193,1000,1
0.01959230564534664,0.5619956851005554,-0.005370363127440214,0.029231686145067215,0.3939528465270996,0.02157730795443058,0.05649920180439949,0.05236715078353882,0.22453594207763672,0.013169871643185616,1000,2
-0.08067379146814346,0.5320913791656494,-0.11499321460723877,-0.08370380103588104,0.291538268327713,-0.12669789791107178,-0.007107943762093782,-0.05945603549480438,0.1499950885772705,-0.07456472516059875,1000,3
-0.3340964615345001,0.5093204379081726,-0.35466185212135315,-0.3447662591934204,0.21574601531028748,-0.3948734700679779,-0.23779219388961792,-0.24921488761901855,0.10927683115005493,-0.34294140338897705,1000,4
0.23719967901706696,1.0678539276123047,0.1872512698173523,0.18204061686992645,0.7995331287384033,0.14388160407543182,0.33747655153274536,0.24934302270412445,0.40592774748802185,0.2041603922843933,1000,5
0.3874722123146057,1.2148559093475342,0.3638601005077362,0.33039456605911255,0.9875794649124146,0.37185007333755493,0.4834844172000885,0.4968142509460449,0.6823345422744751,0.31193989515304565,1000,6
0.204691082239151,0.8938780426979065,0.1893652230501175,0.16555985808372498,0.7023457288742065,0.1563321202993393,0.3011614680290222,0.2523292601108551,0.39170292019844055,0.16721972823143005,1000,7
-0.05951666831970215,0.7653523683547974,-0.07846177369356155,-0.07596403360366821,0.5238300561904907,-0.08606623858213425,-0.01732972078025341,-0.08090575039386749,0.18991371989250183,-0.0671117827296257,1000,8
0.08178146183490753,0.905837893486023,0.029331810772418976,0.09180528670549393,0.6470776200294495,0.03846535086631775,0.1699225902557373,0.2692616581916809,0.2700411081314087,0.1206035241484642,1000,9
0.10740633308887482,0.8783528208732605,0.053708795458078384,0.06451324373483658,0.7366905212402344,0.012300625443458557,0.20542915165424347,0.16952551901340485,0.32212916016578674,0.05416658893227577,1000,10
0.010356065817177296,0.6828612089157104,-0.005280772224068642,0.0046201725490391254,0.45811963081359863,0.05304187163710594,0.0754183754324913,0.10138651728630066,0.12827597558498383,0.03754260390996933,1000,11
0.02374616637825966,0.6324869990348816,-0.030536623671650887,0.006663403939455748,0.4535645544528961,0.05853138491511345,0.09112496674060822,0.11539281159639359,0.21911096572875977,0.0017585846362635493,1000,12
0.11164744943380356,0.8352537155151367,0.08475040644407272,0.10318930447101593,0.6563622355461121,0.07526986300945282,0.1982906460762024,0.10697507113218307,0.3454063832759857,0.08845829218626022,1000,13
-0.11300148069858551,0.6685256958007812,-0.1413545459508896,-0.11522530764341354,0.45218729972839355,-0.15586750209331512,-0.021995563060045242,-0.0361352264881134,0.2533237338066101,-0.11829756200313568,1000,14
-0.13530021905899048,0.5960448980331421,-0.16487939655780792,-0.08786983788013458,0.35881903767585754,-0.09567363560199738,-0.06942031532526016,-0.07457061111927032,0.07477466762065887,-0.033491507172584534,1000,15
0.10294150561094284,0.8343201875686646,0.07363608479499817,0.10922694951295853,0.5857208967208862,0.1502092480659485,0.21272753179073334,0.2488614022731781,0.3230857253074646,0.11870056390762329,1000,16
0.23736128211021423,0.839240550994873,0.18761250376701355,0.2943395972251892,0.6179541945457458,0.24590560793876648,0.2825377881526947,0.3355753421783447,0.36810606718063354,0.2819526493549347,1000,17
0.27143844962120056,1.1449111700057983,0.26613083481788635,0.31025996804237366,0.9080763459205627,0.3925258219242096,0.35999393463134766,0.4191366136074066,0.5058778524398804,0.3012882471084595,1000,18
0.13401757180690765,1.0326132774353027,0.09650284051895142,0.15732067823410034,0.6909921765327454,0.2717777490615845,0.23840151727199554,0.2561406195163727,0.36517345905303955,0.12502948939800262,1000,19
-0.08830492943525314,0.6670823693275452,-0.11101143807172775,-0.05461519956588745,0.43284571170806885,0.005366015248000622,0.01200155634433031,0.044767655432224274,0.20406779646873474,-0.03634710982441902,2000,0
-0.05276118218898773,0.6743390560150146,-0.0806889683008194,-0.08644213527441025,0.46357807517051697,-0.25680863857269287,0.04655895382165909,0.07030565291643143,0.14575600624084473,-0.10565906018018723,2000,1
0.01959230564534664,0.5619956851005554,-0.005370363127440214,0.011937672272324562,0.3939528465270996,-0.07076564431190491,0.06248737871646881,0.07678935676813126,0.20601816475391388,0.034922316670417786,2000,2
-0.08067379146814346,0.5320913791656494,-0.11499321460723877,-0.10807748138904572,0.291538268327713,-0.026726940646767616,-0.04194985702633858,-0.00631064223125577,0.20286479592323303,-0.08478014171123505,2000,3
-0.3340964615345001,0.5093204379081726,-0.35466185212135315,-0.33669978380203247,0.21574601531028748,-0.25809192657470703,-0.20478588342666626,-0.163662388920784,-0.01000177301466465,-0.31609129905700684,2000,4
0.23719967901706696,1.0678539276123047,0.1872512698173523,0.2432309091091156,0.7995331287384033,0.27284181118011475,0.35244259238243103,0.41425809264183044,0.5375752449035645,0.29581329226493835,2000,5
0.3874722123146057,1.2148559093475342,0.3638601005077362,0.38272804021835327,0.9875794649124146,0.37226977944374084,0.5201618671417236,0.5165233612060547,0.7016595602035522,0.41515663266181946,2000,6
0.204691082239151,0.8938780426979065,0.1893652230501175,0.19224132597446442,0.7023457288742065,-8.86182751855813e-05,0.27663856744766235,0.3076361119747162,0.41744759678840637,0.2243794947862625,2000,7
-0.05951666831970215,0.7653523683547974,-0.07846177369356155,-0.06873739510774612,0.5238300561904907,-0.030392754822969437,0.04102589562535286,0.07199479639530182,0.27199244499206543,-0.05806543678045273,2000,8
0.08178146183490753,0.905837893486023,0.029331810772418976,0.11652226746082306,0.6470776200294495,0.19235582649707794,0.16084955632686615,0.1765124648809433,0.3695088326931,0.09922239184379578,2000,9
0.10740633308887482,0.8783528208732605,0.053708795458078384,0.13663804531097412,0.7366905212402344,0.04135310277342796,0.20156791806221008,0.17397750914096832,0.4195880889892578,0.15239717066287994,2000,10
0.010356065817177296,0.6828612089157104,-0.005280772224068642,0.010906296782195568,0.45811963081359863,-0.012134210206568241,0.07878326624631882,0.06510619074106216,0.202812060713768,0.023212507367134094,2000,11
0.02374616637825966,0.6324869990348816,-0.030536623671650887,0.03309408575296402,0.4535645544528961,-0.05004188045859337,0.08391948789358139,0.11564253270626068,0.3610667586326599,0.04516071826219559,2000,12
0.11164744943380356,0.8352537155151367,0.08475040644407272,0.12906454503536224,0.6563622355461121,0.2629793882369995,0.18927402794361115,0.22555626928806305,0.38799962401390076,0.11586782336235046,2000,13
-0.11300148069858551,0.6685256958007812,-0.1413545459508896,-0.11640013754367828,0.45218729972839355,-0.1439051330089569,0.0020291113760322332,0.033783506602048874,0.2098422795534134,-0.13441994786262512,2000,14
-0.13530021905899048,0.5960448980331421,-0.16487939655780792,-0.0778178870677948,0.35881903767585754,0.02504834532737732,-0.0327429436147213,0.022450663149356842,0.1453879028558731,-0.015714047476649284,2000,15
0.10294150561094284,0.8343201875686646,0.07363608479499817,0.1001037135720253,0.5857208967208862,0.14034509658813477,0.20902331173419952,0.24017490446567535,0.4059496223926544,0.10451008379459381,2000,16
0.23736128211021423,0.839240550994873,0.18761250376701355,0.25770342350006104,0.6179541945457458,0.22462108731269836,0.3025214970111847,0.3479689061641693,0.42937758564949036,0.29211634397506714,2000,17
0.27143844962120056,1.1449111700057983,0.26613083481788635,0.27544158697128296,0.9080763459205627,0.21564023196697235,0.4020858407020569,0.41214072704315186,0.5007293224334717,0.2500467300415039,2000,18
0.13401757180690765,1.0326132774353027,0.09650284051895142,0.20063185691833496,0.6909921765327454,0.1878616064786911,0.2263498306274414,0.27397242188453674,0.45659300684928894,0.17274127900600433,2000,19
-0.08830492943525314,0.6670823693275452,-0.11101143807172775,-0.020807959139347076,0.43284571170806885,-0.07958170026540756,0.012530148960649967,0.028919348493218422,0.30270057916641235,0.002785204676911235,4000,0
-0.05276118218898773,0.6743390560150146,-0.0806889683008194,0.015524685382843018,0.46357807517051697,-0.05022159591317177,0.06382926553487778,0.08102666586637497,0.30767273902893066,0.07192898541688919,4000,1
0.01959230564534664,0.5619956851005554,-0.005370363127440214,0.036834247410297394,0.3939528465270996,-0.028367293998599052,0.07352007180452347,0.09398104250431061,0.1918754130601883,0.06859558075666428,4000,2
-0.08067379146814346,0.5320913791656494,-0.11499321460723877,-0.04557117447257042,0.291538268327713,-0.10674010962247849,-0.01199109386652708,0.008475263603031635,0.1981479376554489,-0.041303038597106934,4000,3
-0.3340964615345001,0.5093204379081726,-0.35466185212135315,-0.3151857554912567,0.21574601531028748,-0.16730399429798126,-0.1645824909210205,-0.1406031996011734,0.05632941797375679,-0.26774120330810547,4000,4
0.23719967901706696,1.0678539276123047,0.1872512698173523,0.31101226806640625,0.7995331287384033,0.3775050640106201,0.3877009153366089,0.40430644154548645,0.41442427039146423,0.3230193257331848,4000,5
0.3874722123146057,1.2148559093475342,0.3638601005077362,0.3958297669887543,0.9875794649124146,0.5035275816917419,0.4916289150714874,0.5397592782974243,0.653656542301178,0.39266785979270935,4000,6
0.204691082239151,0.8938780426979065,0.1893652230501175,0.24294140934944153,0.7023457288742065,0.2898562550544739,0.3149673044681549,0.3258817791938782,0.46496909856796265,0.24814744293689728,4000,7
-0.05951666831970215,0.7653523683547974,-0.07846177369356155,-0.02192329242825508,0.5238300561904907,0.011234153062105179,0.0891898050904274,0.08688841015100479,0.32028716802597046,-0.028305478394031525,4000,8
0.08178146183490753,0.905837893486023,0.029331810772418976,0.1826636642217636,0.6470776200294495,0.317233681678772,0.18950973451137543,0.29094260931015015,0.33310753107070923,0.22693192958831787,4000,9
0.10740633308887482,0.8783528208732605,0.053708795458078384,0.08653752505779266,0.7366905212402344,0.03591974079608917,0.24232856929302216,0.3077399730682373,0.46342137455940247,0.09626349806785583,4000,10
0.010356065817177296,0.6828612089157104,-0.005280772224068642,0.044469110667705536,0.45811963081359863,-0.07146798074245453,0.08139576017856598,0.12587028741836548,0.26190122961997986,0.040394075214862823,4000,11
0.02374616637825966,0.6324869990348816,-0.030536623671650887,0.06204100325703621,0.4535645544528961,-0.035462867468595505,0.09423509240150452,0.12187200039625168,0.30117928981781006,0.05087371915578842,4000,12
0.11164744943380356,0.8352537155151367,0.08475040644407272,0.19455891847610474,0.6563622355461121,0.0763576328754425,0.19989171624183655,0.2672407329082489,0.37739795446395874,0.2427237331867218,4000,13
-0.11300148069858551,0.6685256958007812,-0.1413545459508896,-0.11790980398654938,0.45218729972839355,-0.09885086119174957,0.002050678711384535,0.06396204978227615,0.3209289610385895,-0.09335005283355713,4000,14
-0.13530021905899048,0.5960448980331421,-0.16487939655780792,-0.08010416477918625,0.35881903767585754,-0.0011043387930840254,-0.021592170000076294,0.005544241517782211,0.31604117155075073,-0.056771885603666306,4000,15
0.10294150561094284,0.8343201875686646,0.07363608479499817,0.1473110467195511,0.5857208967208862,0.16892650723457336,0.2162984311580658,0.2434602528810501,0.3986436426639557,0.14915557205677032,4000,16
0.23736128211021423,0.839240550994873,0.18761250376701355,0.3550542891025543,0.6179541945457458,0.3832409083843231,0.3009416162967682,0.37471771240234375,0.49961283802986145,0.36114028096199036,4000,17
0.27143844962120056,1.1449111700057983,0.26613083481788635,0.2465350329875946,0.9080763459205627,0.20991167426109314,0.4119150936603546,0.44062280654907227,0.5836412906646729,0.2589888572692871,4000,18
0.13401757180690765,1.0326132774353027,0.09650284051895142,0.18686220049858093,0.6909921765327454,0.22866290807724,0.3049900531768799,0.33400416374206543,0.3829989731311798,0.16876275837421417,4000,19
-0.08830492943525314,0.6670823693275452,-0.11101143807172775,0.05900387093424797,0.43284571170806885,0.051591455936431885,0.04378143325448036,0.05142863094806671,0.33240601420402527,0.07311718165874481,8000,0
-0.05276118218898773,0.6743390560150146,-0.0806889683008194,-0.03175818547606468,0.46357807517051697,-0.08945230394601822,0.05421287938952446,0.09371097385883331,0.255744606256485,-0.004278051666915417,8000,1
0.01959230564534664,0.5619956851005554,-0.005370363127440214,0.07430312782526016,0.3939528465270996,-0.016965117305517197,0.06244122236967087,0.07437676191329956,0.2555491626262665,0.0897940918803215,8000,2
-0.08067379146814346,0.5320913791656494,-0.11499321460723877,-0.03212335705757141,0.291538268327713,0.0754503458738327,0.015446526929736137,0.04345276951789856,0.23077434301376343,-0.014802340418100357,8000,3
-0.3340964615345001,0.5093204379081726,-0.35466185212135315,-0.24603673815727234,0.21574601531028748,-0.20755334198474884,-0.1590946763753891,-0.14634592831134796,0.04849837347865105,-0.22038020193576813,8000,4
0.23719967901706696,1.0678539276123047,0.1872512698173523,0.45017772912979126,0.7995331287384033,0.5793403387069702,0.4011533260345459,0.43857425451278687,0.6543488502502441,0.4558117091655731,8000,5
